"_id"|"ano"|"centroide"|"cod_rga"|"cod_sede"|"cod_uf"|"latitude_mun"|"longitude_mun"|"municipios"|"nome_uf"|"poligono"|"sede"|"sigla_uf"|"slug"
1|2020|"{""type"": ""Point"", ""coordinates"": [-34.86953143, -7.1654654]}"|1|2507507|25|-7.1654654|-34.86953143|"{""cod_mundv"": [2507507, 2513703, 2501807, 2503209, 2515302, 2504603, 2503001, 2509107, 2500601, 2511905, 2504900, 2508604, 2515971, 2512762]}"|Paraíba|"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-34.98513368, -7.50000959], [-34.97679591, -7.46984593], [-34.98105899, -7.45601524], [-34.97704042, -7.43820866], [-34.96868468, -7.4325565], [-34.95489486, -7.40960768], [-34.95188288, -7.40068212], [-34.95262403, -7.3887771], [-34.96722604, -7.36735029], [-34.95614937, -7.35027406], [-34.98139637, -7.32575357], [-35.00216584, -7.31300492], [-35.04357978, -7.27915965], [-35.04498458, -7.2708911], [-35.05914429, -7.25640698], [-35.06529926, -7.23544855], [-35.06958183, -7.22781565], [-35.09020542, -7.23075639], [-35.11009184, -7.23013411], [-35.1143429, -7.22371362], [-35.12418253, -7.22593603], [-35.13983955, -7.21749261], [-35.14804346, -7.20548607], [-35.17079744, -7.19646862], [-35.1879536, -7.17800703], [-35.20122964, -7.18693192], [-35.22588165, -7.19193369], [-35.23718423, -7.21129688], [-35.25294876, -7.21369818], [-35.26963534, -7.21373008], [-35.27461212, -7.20970498], [-35.28525461, -7.2149529], [-35.30381638, -7.21557508], [-35.3125753, -7.19951601], [-35.32176271, -7.18724254], [-35.33299576, -7.17959905], [-35.32557298, -7.1552732], [-35.31413574, -7.15280862], [-35.3060269, -7.14342756], [-35.29108003, -7.11275063], [-35.30167248, -7.1172721], [-35.31551632, -7.11518917], [-35.32140949, -7.10162474], [-35.32934664, -7.09633297], [-35.37714147, -7.03266212], [-35.37698076, -7.02307151], [-35.36664863, -7.00167506], [-35.35922729, -6.99842195], [-35.35667846, -6.98941016], [-35.3284865, -6.99186429], [-35.27794705, -6.96931634], [-35.26356114, -6.95614907], [-35.24908127, -6.94902937], [-35.24606177, -6.95527873], [-35.23656009, -6.9551623], [-35.22255573, -6.94873082], [-35.21916825, -6.94396998], [-35.204495, -6.94089062], [-35.19695572, -6.94929716], [-35.1830038, -6.9561578], [-35.16858481, -6.94753869], [-35.15219278, -6.9411708], [-35.1206296, -6.94308981], [-35.10889343, -6.93765951], [-35.09032402, -6.93989634], [-35.06393683, -6.93333641], [-35.04212884, -6.92533417], [-35.01970557, -6.91433265], [-35.01577939, -6.91599203], [-34.99592593, -6.911071], [-34.98347057, -6.90375365], [-34.96419192, -6.9027924], [-34.95022265, -6.89417078], [-34.93337017, -6.88997343], [-34.91227048, -6.86567141], [-34.89870589, -6.86589573], [-34.88755889, -6.88319885], [-34.87376046, -6.89475153], [-34.85420589, -6.90372589], [-34.86341562, -6.92052109], [-34.86605439, -6.93037741], [-34.86446232, -6.94287173], [-34.85560393, -6.96055656], [-34.85477019, -6.96804109], [-34.87068624, -6.97974233], [-34.87395787, -6.98711087], [-34.87059782, -7.01133862], [-34.86526299, -7.02958313], [-34.85500599, -7.02884627], [-34.83820572, -7.01172179], [-34.83396144, -6.99111935], [-34.83595095, -6.97750229], [-34.8431279, -6.96235258], [-34.83006426, -6.96622585], [-34.8279615, -6.97324392], [-34.82546287, -7.00581511], [-34.829181, -7.0185238], [-34.82960071, -7.03067127], [-34.83822646, -7.04071462], [-34.84240921, -7.05589224], [-34.83989466, -7.06420873], [-34.83015231, -7.07340875], [-34.83252465, -7.0866133], [-34.83150511, -7.1010173], [-34.82111845, -7.11224427], [-34.8214845, -7.12978579], [-34.80923791, -7.14554944], [-34.7967715, -7.1470456], [-34.79316128, -7.15456048], [-34.79609653, -7.17407392], [-34.79474037, -7.19423973], [-34.80007646, -7.20301937], [-34.80407665, -7.21799191], [-34.80589339, -7.24267852], [-34.80358129, -7.26810554], [-34.79894624, -7.27790015], [-34.80130625, -7.29604197], [-34.79861739, -7.30011806], [-34.80202026, -7.31765901], [-34.79452685, -7.33295272], [-34.79781427, -7.34349151], [-34.79771636, -7.36415912], [-34.80204659, -7.38368911], [-34.80955688, -7.43437981], [-34.81095341, -7.45423114], [-34.80389891, -7.47127204], [-34.81407687, -7.48926792], [-34.80908019, -7.50946859], [-34.82173125, -7.53427104], [-34.82597189, -7.55069019], [-34.83859356, -7.54430034], [-34.85802309, -7.53795045], [-34.86739219, -7.54795947], [-34.88721181, -7.53639967], [-34.89554223, -7.54507456], [-34.90147342, -7.53714614], [-34.91731575, -7.54176968], [-34.92302877, -7.53397767], [-34.93267764, -7.52852013], [-34.95062091, -7.53762209], [-34.96078689, -7.53876605], [-34.96944086, -7.52106546], [-34.98513368, -7.50000959]]], [[[-34.86160036, -6.98239904], [-34.84756112, -6.9830946], [-34.85063621, -7.00452869], [-34.85944048, -7.01525489], [-34.86553574, -7.00152682], [-34.86795188, -6.9880367], [-34.86160036, -6.98239904]]]]}"|João Pessoa|PB|pb-regional-1
10|2020|"{""type"": ""Point"", ""coordinates"": [-38.22521643, -6.73973634]}"|10|2516201|25|-6.73973634|-38.22521643|"{""cod_mundv"": [2516201, 2500775, 2514206, 2510006, 2509156, 2513208, 2517209, 2513984, 2508406]}"|Paraíba|"{""type"": ""Polygon"", ""coordinates"": [[[-38.00612112, -6.94376212], [-38.02177265, -6.9532501], [-38.03908924, -6.97537902], [-38.0592692, -6.96922092], [-38.07419964, -6.97361957], [-38.07839244, -6.98404082], [-38.07394824, -6.994631], [-38.07694797, -7.00860427], [-38.09520799, -7.01243629], [-38.13280609, -7.00760536], [-38.1715506, -7.01077512], [-38.20143883, -7.00985004], [-38.21502934, -7.00711562], [-38.2314359, -6.99880351], [-38.23557155, -6.99982381], [-38.26412469, -6.99251535], [-38.27969384, -7.00760498], [-38.28471553, -7.00831356], [-38.29040354, -7.02112421], [-38.30807696, -7.02487202], [-38.32667059, -7.01380492], [-38.33672268, -6.9927876], [-38.36592859, -6.9889025], [-38.38692777, -6.98819323], [-38.42360142, -6.96669749], [-38.42808597, -6.93091709], [-38.41780025, -6.93102622], [-38.41058915, -6.92580868], [-38.38355143, -6.92812153], [-38.37872326, -6.91558387], [-38.36364693, -6.91126967], [-38.35201488, -6.88630472], [-38.3679663, -6.8548992], [-38.37856296, -6.84700316], [-38.35189239, -6.78785058], [-38.35512971, -6.7587477], [-38.3586259, -6.74067554], [-38.34457997, -6.7362416], [-38.3608325, -6.71747716], [-38.35288725, -6.71233906], [-38.35366192, -6.69186136], [-38.3565659, -6.68464098], [-38.34243944, -6.67667381], [-38.33505973, -6.66737782], [-38.3436626, -6.65673634], [-38.34223558, -6.64381164], [-38.34949299, -6.63516799], [-38.34195018, -6.62966378], [-38.34953376, -6.61800301], [-38.34425984, -6.60066817], [-38.34961465, -6.59586584], [-38.338572, -6.58125163], [-38.3287822, -6.57709857], [-38.32278503, -6.58255589], [-38.30242217, -6.5717968], [-38.29797286, -6.56266564], [-38.29999352, -6.54797774], [-38.30398039, -6.54027118], [-38.31450556, -6.53353634], [-38.31244696, -6.52674545], [-38.28016127, -6.52167765], [-38.28871984, -6.50561731], [-38.26984631, -6.49444071], [-38.25653111, -6.48320936], [-38.24727405, -6.48498487], [-38.2417211, -6.48079827], [-38.20055166, -6.48827938], [-38.1917286, -6.49858556], [-38.16903905, -6.50002009], [-38.15979375, -6.498597], [-38.14896317, -6.49171015], [-38.13911521, -6.50594122], [-38.13551758, -6.51847612], [-38.11705739, -6.52266852], [-38.10612524, -6.51688099], [-38.0971299, -6.50814904], [-38.09539762, -6.49358621], [-38.08142683, -6.48348659], [-38.07015115, -6.46275246], [-38.05395475, -6.45368386], [-38.05187072, -6.44336502], [-38.04339714, -6.44334951], [-38.04392314, -6.45197545], [-38.03701278, -6.4570546], [-38.04092312, -6.47028888], [-38.03741907, -6.47523266], [-38.02675853, -6.47475686], [-38.01791848, -6.48172795], [-38.01661809, -6.49101043], [-38.02490491, -6.51486286], [-38.02394134, -6.52412676], [-38.01312756, -6.52817265], [-37.98848857, -6.52739067], [-37.98069275, -6.52960299], [-37.96335772, -6.56975731], [-37.97330711, -6.5829982], [-37.97073937, -6.595452], [-37.95963767, -6.60633008], [-38.0168513, -6.64648628], [-38.01649628, -6.67047536], [-38.01139653, -6.67535742], [-38.0001927, -6.67592433], [-37.98208591, -6.6952436], [-38.0236089, -6.72052787], [-38.02285503, -6.7645448], [-38.01486785, -6.77328283], [-38.01524401, -6.79184725], [-38.00900536, -6.79777893], [-38.00320487, -6.81050016], [-37.99551619, -6.82053494], [-38.00761575, -6.82694889], [-38.01208551, -6.8390754], [-38.0104502, -6.85131057], [-38.00113815, -6.85520951], [-38.00009067, -6.87312264], [-38.00283445, -6.87887406], [-38.01461625, -6.88393632], [-38.00612112, -6.94376212]]]}"|Sousa|PB|pb-regional-10
11|2020|"{""type"": ""Point"", ""coordinates"": [-38.00498681, -7.65373143]}"|11|2512309|25|-7.65373143|-38.00498681|"{""cod_mundv"": [2512309, 2516607, 2506707, 2509008, 2500106, 2508000, 2514552]}"|Paraíba|"{""type"": ""Polygon"", ""coordinates"": [[[-38.31087694, -7.73907775], [-38.29002828, -7.71641175], [-38.29042384, -7.71037525], [-38.27365211, -7.69516603], [-38.26574093, -7.69453883], [-38.25015588, -7.68458197], [-38.2443016, -7.67117512], [-38.24817808, -7.6610609], [-38.23077346, -7.64726126], [-38.1792134, -7.63979333], [-38.18358547, -7.613672], [-38.14188211, -7.60988857], [-38.14831481, -7.60037259], [-38.08870292, -7.56093264], [-38.07508191, -7.5561692], [-38.06535801, -7.55601917], [-38.04834986, -7.54844637], [-38.04078327, -7.53677796], [-38.04287365, -7.51334831], [-38.02371103, -7.52397461], [-38.02061946, -7.53030221], [-37.99730802, -7.53067297], [-37.98083905, -7.52634571], [-37.95609517, -7.49859925], [-37.92021324, -7.47511904], [-37.852108, -7.43316691], [-37.84578377, -7.4245735], [-37.82994415, -7.41333508], [-37.81491857, -7.40933973], [-37.80138624, -7.40300467], [-37.78051058, -7.38789254], [-37.77604001, -7.40179746], [-37.76622443, -7.39970878], [-37.75782667, -7.39221185], [-37.75382214, -7.3978791], [-37.72469686, -7.38708026], [-37.72122309, -7.38310531], [-37.73738873, -7.37669472], [-37.73010951, -7.36388871], [-37.7160941, -7.37005949], [-37.71056434, -7.36759035], [-37.69985803, -7.33753058], [-37.69182889, -7.32837755], [-37.66927058, -7.32082756], [-37.65809247, -7.32498656], [-37.64792959, -7.3224719], [-37.62653717, -7.33076032], [-37.61161456, -7.32866503], [-37.59629767, -7.33336849], [-37.58699764, -7.33352567], [-37.5766911, -7.32743801], [-37.56990135, -7.31623981], [-37.5362086, -7.31896525], [-37.52909404, -7.31583316], [-37.51639314, -7.31834713], [-37.45605874, -7.31206074], [-37.44644419, -7.31926187], [-37.43346463, -7.32416205], [-37.41871715, -7.30161348], [-37.40453969, -7.29475959], [-37.40262658, -7.30710804], [-37.39402868, -7.32351991], [-37.39629179, -7.33217592], [-37.38571373, -7.35669383], [-37.40814005, -7.35810425], [-37.41547488, -7.36171948], [-37.42551235, -7.35291623], [-37.43370006, -7.35869813], [-37.44754966, -7.36103804], [-37.46592214, -7.35804361], [-37.49603804, -7.36482227], [-37.49809496, -7.37112858], [-37.4876262, -7.38941953], [-37.50569444, -7.41915998], [-37.51563984, -7.42755745], [-37.52740409, -7.44838243], [-37.52795858, -7.46531069], [-37.5330669, -7.47295323], [-37.54259114, -7.47828993], [-37.55693042, -7.47975337], [-37.58672959, -7.49910856], [-37.60977078, -7.50803083], [-37.61591499, -7.52494337], [-37.63037812, -7.53251102], [-37.64942751, -7.5307103], [-37.65581883, -7.52341662], [-37.67663491, -7.53561383], [-37.68215092, -7.54837604], [-37.70650573, -7.55058378], [-37.70998423, -7.56146582], [-37.70657199, -7.56946681], [-37.71725952, -7.58035551], [-37.72846503, -7.57991112], [-37.7349495, -7.59721416], [-37.74145298, -7.59753283], [-37.74570558, -7.60933107], [-37.75584775, -7.61952183], [-37.74036796, -7.63608527], [-37.74418027, -7.65449519], [-37.75064796, -7.66288942], [-37.76097453, -7.6668105], [-37.77106094, -7.64738512], [-37.77802277, -7.64326668], [-37.77817154, -7.63477182], [-37.78582764, -7.62579822], [-37.80106354, -7.6260519], [-37.80984116, -7.64375496], [-37.83112717, -7.6473484], [-37.83787155, -7.64450312], [-37.85715885, -7.65196888], [-37.86843976, -7.66460872], [-37.87288747, -7.67545475], [-37.88059671, -7.68365006], [-37.90274692, -7.69473725], [-37.89922662, -7.70604427], [-37.92139204, -7.71322624], [-37.92685051, -7.72993216], [-37.94310202, -7.74103513], [-37.94754565, -7.7562219], [-37.95257435, -7.75663077], [-37.95908843, -7.76871113], [-37.97059984, -7.7775769], [-37.98479018, -7.77293698], [-37.99026748, -7.77887729], [-38.00397095, -7.77898641], [-38.01246376, -7.76580495], [-38.02991545, -7.74983529], [-38.03958158, -7.74811906], [-38.07139852, -7.77423444], [-38.07526331, -7.78241868], [-38.07348139, -7.79351981], [-38.07574114, -7.80538362], [-38.06535, -7.81974776], [-38.07706944, -7.83057956], [-38.09724071, -7.82732705], [-38.1061231, -7.82285966], [-38.11617815, -7.82256018], [-38.12943648, -7.80590057], [-38.13142549, -7.79575767], [-38.14376194, -7.78340616], [-38.16421899, -7.7799088], [-38.17467202, -7.78989023], [-38.20360413, -7.80759449], [-38.21267417, -7.8107127], [-38.21861126, -7.81847396], [-38.23546434, -7.82595828], [-38.23857069, -7.83072612], [-38.25703686, -7.83106426], [-38.26309208, -7.82810439], [-38.27545422, -7.83424117], [-38.2933511, -7.8230459], [-38.29774652, -7.81394694], [-38.29899246, -7.79743593], [-38.30252432, -7.79150123], [-38.29568851, -7.77520327], [-38.30333912, -7.76208394], [-38.30570213, -7.75259878], [-38.30215735, -7.74520436], [-38.31087694, -7.73907775]]]}"|Princesa Isabel|PB|pb-regional-11
12|2020|"{""type"": ""Point"", ""coordinates"": [-35.35426731, -7.34840987]}"|12|2506905|25|-7.34840987|-35.35426731|"{""cod_mundv"": [2511202, 2506905, 2506806, 2506400, 2509404, 2513109, 2511509, 2507903, 2507606, 2515005, 2503803, 2514453, 2512754]}"|Paraíba|"{""type"": ""Polygon"", ""coordinates"": [[[-35.49492645, -7.48391151], [-35.52454784, -7.47981396], [-35.53751263, -7.47076551], [-35.5490146, -7.46851527], [-35.54545296, -7.44597023], [-35.53983634, -7.43363656], [-35.54644815, -7.4282811], [-35.54526957, -7.41458223], [-35.534233, -7.39419189], [-35.53706119, -7.38575488], [-35.5769437, -7.36403021], [-35.61874277, -7.33286074], [-35.63810197, -7.33254809], [-35.64062422, -7.34171503], [-35.65383205, -7.34175138], [-35.70321107, -7.33743556], [-35.71746316, -7.34111964], [-35.72906528, -7.33728308], [-35.74309005, -7.34126724], [-35.70432249, -7.26009206], [-35.69856694, -7.21891305], [-35.67129942, -7.20883085], [-35.65847259, -7.19005496], [-35.6051495, -7.16941635], [-35.61898886, -7.15376474], [-35.62766972, -7.13246793], [-35.56290291, -7.12128586], [-35.5326537, -7.12078312], [-35.52422338, -7.10676559], [-35.50249326, -7.09483683], [-35.49412763, -7.09330523], [-35.49157494, -7.07206621], [-35.45224526, -7.07392356], [-35.42513573, -7.05612743], [-35.41702448, -7.0432225], [-35.39864167, -7.04515143], [-35.38401064, -7.04069174], [-35.37714147, -7.03266212], [-35.32934664, -7.09633297], [-35.32140949, -7.10162474], [-35.31551632, -7.11518917], [-35.30167248, -7.1172721], [-35.29108003, -7.11275063], [-35.3060269, -7.14342756], [-35.31413574, -7.15280862], [-35.32557298, -7.1552732], [-35.33299576, -7.17959905], [-35.32176271, -7.18724254], [-35.3125753, -7.19951601], [-35.30381638, -7.21557508], [-35.28525461, -7.2149529], [-35.27461212, -7.20970498], [-35.26963534, -7.21373008], [-35.25294876, -7.21369818], [-35.23718423, -7.21129688], [-35.22588165, -7.19193369], [-35.20122964, -7.18693192], [-35.1879536, -7.17800703], [-35.17079744, -7.19646862], [-35.14804346, -7.20548607], [-35.13983955, -7.21749261], [-35.12418253, -7.22593603], [-35.1143429, -7.22371362], [-35.11009184, -7.23013411], [-35.09020542, -7.23075639], [-35.06958183, -7.22781565], [-35.06529926, -7.23544855], [-35.05914429, -7.25640698], [-35.04498458, -7.2708911], [-35.04357978, -7.27915965], [-35.00216584, -7.31300492], [-34.98139637, -7.32575357], [-34.95614937, -7.35027406], [-34.96722604, -7.36735029], [-34.95262403, -7.3887771], [-34.95188288, -7.40068212], [-34.95489486, -7.40960768], [-34.96868468, -7.4325565], [-34.97704042, -7.43820866], [-34.98105899, -7.45601524], [-34.97679591, -7.46984593], [-34.98513368, -7.50000959], [-34.99017847, -7.48887839], [-34.98435011, -7.46353374], [-35.00274452, -7.4535294], [-35.01460028, -7.44345316], [-35.02955632, -7.42582061], [-35.04810004, -7.41781153], [-35.07052076, -7.39876099], [-35.0916383, -7.40139073], [-35.107964, -7.405526], [-35.127602, -7.401682], [-35.17206667, -7.38804037], [-35.18080687, -7.39590184], [-35.19074132, -7.3978912], [-35.19955281, -7.38773178], [-35.21674155, -7.38093823], [-35.24859468, -7.37477955], [-35.27662878, -7.38491895], [-35.29588271, -7.40137451], [-35.3090486, -7.40904388], [-35.31404129, -7.405752], [-35.32409827, -7.41132006], [-35.33502061, -7.4068039], [-35.33190745, -7.41914814], [-35.3526325, -7.42416207], [-35.34859859, -7.43494165], [-35.35299163, -7.44126571], [-35.36835166, -7.440632], [-35.37596003, -7.44888523], [-35.38549546, -7.44958307], [-35.39221581, -7.45600062], [-35.40983206, -7.462802], [-35.41287508, -7.47057871], [-35.42471433, -7.47442295], [-35.43260344, -7.47234462], [-35.4376603, -7.46055319], [-35.45036981, -7.45341142], [-35.45381194, -7.46259579], [-35.46351623, -7.46235323], [-35.47608185, -7.47623014], [-35.48895673, -7.47818901], [-35.49492645, -7.48391151]]]}"|Itabaiana|PB|pb-regional-12
13|2020|"{""type"": ""Point"", ""coordinates"": [-37.85094173, -6.77253954]}"|13|2512101|25|-6.77253954|-37.85094173|"{""cod_mundv"": [2512101, 2510907, 2504504, 2508109, 2513927, 2505501, 2503753, 2513968]}"|Paraíba|"{""type"": ""Polygon"", ""coordinates"": [[[-37.8693637, -7.01644608], [-37.87803834, -7.01867914], [-37.9301569, -6.99535979], [-38.00612112, -6.94376212], [-38.01461625, -6.88393632], [-38.00283445, -6.87887406], [-38.00009067, -6.87312264], [-38.00113815, -6.85520951], [-38.0104502, -6.85131057], [-38.01208551, -6.8390754], [-38.00761575, -6.82694889], [-37.99551619, -6.82053494], [-38.00320487, -6.81050016], [-38.00900536, -6.79777893], [-38.01524401, -6.79184725], [-38.01486785, -6.77328283], [-38.02285503, -6.7645448], [-38.0236089, -6.72052787], [-37.98208591, -6.6952436], [-38.0001927, -6.67592433], [-38.01139653, -6.67535742], [-38.01649628, -6.67047536], [-38.0168513, -6.64648628], [-37.95963767, -6.60633008], [-37.97073937, -6.595452], [-37.97330711, -6.5829982], [-37.96335772, -6.56975731], [-37.98069275, -6.52960299], [-37.95800988, -6.53104294], [-37.94075345, -6.5246973], [-37.93376823, -6.52918664], [-37.91798732, -6.53259103], [-37.90222847, -6.54154014], [-37.86429712, -6.54453332], [-37.82771881, -6.55877462], [-37.82590635, -6.56285073], [-37.82714006, -6.58381194], [-37.83126199, -6.59173129], [-37.80258259, -6.59500069], [-37.78607897, -6.59875175], [-37.77639281, -6.6036871], [-37.77106707, -6.59844151], [-37.75450773, -6.59610001], [-37.75406135, -6.58435585], [-37.74292372, -6.57773629], [-37.72780181, -6.58122026], [-37.71743363, -6.57773129], [-37.71073155, -6.56475097], [-37.69171044, -6.55660141], [-37.69757657, -6.5466071], [-37.66408821, -6.5482305], [-37.65831117, -6.54007372], [-37.64674709, -6.54029706], [-37.63895499, -6.52947746], [-37.62485972, -6.52466323], [-37.6156035, -6.5273185], [-37.61128558, -6.51955121], [-37.60272419, -6.52228093], [-37.60420072, -6.53456466], [-37.57413492, -6.55137341], [-37.55383566, -6.54986074], [-37.54025162, -6.54563811], [-37.49787493, -6.52356022], [-37.48763119, -6.51004928], [-37.47843161, -6.5335344], [-37.46472452, -6.53266369], [-37.47366693, -6.53759561], [-37.4823574, -6.54771093], [-37.48190747, -6.55724538], [-37.47481499, -6.56445087], [-37.47860941, -6.57822503], [-37.48038408, -6.60521782], [-37.47453294, -6.61791416], [-37.47740882, -6.63744454], [-37.47636321, -6.64479636], [-37.46619091, -6.65995953], [-37.47520155, -6.67282237], [-37.47086482, -6.67952578], [-37.48469954, -6.71003737], [-37.48947761, -6.70634217], [-37.5022968, -6.71498504], [-37.51374538, -6.7180165], [-37.5234458, -6.71505741], [-37.53661654, -6.71868786], [-37.5443257, -6.7303425], [-37.54784848, -6.74081634], [-37.53951622, -6.74792983], [-37.54668848, -6.76728147], [-37.55372921, -6.77538667], [-37.5541881, -6.80046827], [-37.56203835, -6.80134378], [-37.57565389, -6.81209805], [-37.57505639, -6.84412639], [-37.58250126, -6.84910449], [-37.58169877, -6.87430737], [-37.57317318, -6.88697418], [-37.57059464, -6.90412454], [-37.57181639, -6.92063417], [-37.56050028, -6.92034111], [-37.56197526, -6.93408566], [-37.55838436, -6.94045912], [-37.53975194, -6.94706528], [-37.544845, -6.968955], [-37.52005947, -7.0016368], [-37.58931472, -6.99584862], [-37.59856746, -7.00050395], [-37.62692358, -6.99092189], [-37.63085157, -6.99390924], [-37.65288197, -6.99967912], [-37.65978909, -7.00740072], [-37.6830561, -7.01878074], [-37.71168734, -7.02203778], [-37.75749066, -7.02242335], [-37.78484056, -7.01910737], [-37.81250126, -7.01876034], [-37.83853029, -7.02242335], [-37.8693637, -7.01644608]]]}"|Pombal|PB|pb-regional-13
14|2020|"{""type"": ""Point"", ""coordinates"": [-35.15589098, -6.72074261]}"|14|2508901|25|-6.72074261|-35.15589098|"{""cod_mundv"": [2508901, 2512903, 2507101, 2507309, 2501401, 2509057, 2509305, 2508208, 2504033, 2505238, 2512721, 2505279]}"|Paraíba|"{""type"": ""Polygon"", ""coordinates"": [[[-34.89870589, -6.86589573], [-34.91227048, -6.86567141], [-34.93337017, -6.88997343], [-34.95022265, -6.89417078], [-34.96419192, -6.9027924], [-34.98347057, -6.90375365], [-34.99592593, -6.911071], [-35.01577939, -6.91599203], [-35.01970557, -6.91433265], [-35.04212884, -6.92533417], [-35.06393683, -6.93333641], [-35.09032402, -6.93989634], [-35.10889343, -6.93765951], [-35.1206296, -6.94308981], [-35.15219278, -6.9411708], [-35.16858481, -6.94753869], [-35.1830038, -6.9561578], [-35.19695572, -6.94929716], [-35.204495, -6.94089062], [-35.21916825, -6.94396998], [-35.22255573, -6.94873082], [-35.23656009, -6.9551623], [-35.24606177, -6.95527873], [-35.24908127, -6.94902937], [-35.26356114, -6.95614907], [-35.27535924, -6.94434588], [-35.28552127, -6.94537243], [-35.28938587, -6.93947099], [-35.28994955, -6.92127047], [-35.29524469, -6.91795058], [-35.30060889, -6.90272182], [-35.30325121, -6.88278402], [-35.31714502, -6.86745967], [-35.31739397, -6.8609017], [-35.30069148, -6.85049464], [-35.30490497, -6.83290966], [-35.32486916, -6.82517387], [-35.32351866, -6.80288725], [-35.3158747, -6.78942039], [-35.3348722, -6.77532402], [-35.34260609, -6.7774973], [-35.35359233, -6.77192117], [-35.35706576, -6.7587988], [-35.34858106, -6.74993525], [-35.35436508, -6.74093614], [-35.37769356, -6.71938513], [-35.38888157, -6.71725216], [-35.39996226, -6.71035021], [-35.40905597, -6.67673033], [-35.41454995, -6.67616135], [-35.37899334, -6.64672424], [-35.37904609, -6.63061874], [-35.37040299, -6.62877168], [-35.36043138, -6.63240882], [-35.35823642, -6.61600297], [-35.32862185, -6.62166356], [-35.32602954, -6.60258887], [-35.33638135, -6.58909155], [-35.34583315, -6.59208022], [-35.34707869, -6.59829434], [-35.37106565, -6.59825777], [-35.3845068, -6.60640718], [-35.39215322, -6.59146097], [-35.395554, -6.56298903], [-35.36451252, -6.51204053], [-35.34126383, -6.53861692], [-35.33077286, -6.54434141], [-35.2745652, -6.5438778], [-35.25321053, -6.53401042], [-35.22977857, -6.53032915], [-35.22398457, -6.51716384], [-35.21823453, -6.51860481], [-35.21011575, -6.53316989], [-35.20730989, -6.54371848], [-35.19947458, -6.54994409], [-35.16885351, -6.55826126], [-35.15748492, -6.55170825], [-35.14544348, -6.55270971], [-35.13263065, -6.53576211], [-35.12345365, -6.52986077], [-35.11254958, -6.5051175], [-35.10368182, -6.50584614], [-35.09554183, -6.49767772], [-35.07541638, -6.51440142], [-35.0671461, -6.52466017], [-35.05773212, -6.5277912], [-35.03696322, -6.51712533], [-35.02854092, -6.50552261], [-35.01111668, -6.50612315], [-34.99206747, -6.50149455], [-34.9783612, -6.48726379], [-34.96786545, -6.48856417], [-34.96641228, -6.54678987], [-34.96579607, -6.60035435], [-34.96370553, -6.60383369], [-34.96307563, -6.63108659], [-34.95740703, -6.65878156], [-34.95273607, -6.6726215], [-34.94554361, -6.68227869], [-34.93078721, -6.68817952], [-34.93393984, -6.69747614], [-34.93138263, -6.72090829], [-34.93407562, -6.72913561], [-34.92796705, -6.74039287], [-34.94046707, -6.75397099], [-34.93228104, -6.76503427], [-34.91886678, -6.77074052], [-34.9149954, -6.78741756], [-34.91122151, -6.8261596], [-34.89870589, -6.86589573]]]}"|Mamanguape|PB|pb-regional-14
